Date,Product_Name,Product_Price,Quantity,Total,Month,Quantity_Monthly,Category
2025-01-06,MANGO TEA,21000.0,0.0,0,1,19.0,Sedang
2025-01-06,MATCHA CLOUD,24000.0,3.0,72000,1,89.0,Banyak
2025-01-06,MILO CREAM,25000.0,4.0,100000,1,143.0,Banyak
2025-01-06,MIX PLATTER,27000.0,3.0,81000,1,94.0,Banyak
2025-01-06,NAKTAMALA,27000.0,0.0,0,1,13.0,Sedikit
2025-01-06,PANDAN LATTE,23000.0,1.0,23000,1,49.0,Banyak
2025-01-06,PEACH TEA,21000.0,3.0,63000,1,23.0,Sedang
2025-01-06,PEMPEK,20000.0,4.0,80000,1,67.0,Banyak
2025-01-06,PICCOLO,27000.0,0.0,0,1,9.0,Sedikit
2025-01-06,PISANG KEJU,20000.0,2.0,40000,1,77.0,Banyak
2025-01-06,RICE BEEF BLACKPAPER,33000.0,0.0,0,1,29.0,Sedang
2025-01-06,RICE BEEF BULGOGI,33000.0,1.0,33000,1,55.0,Banyak
2025-01-06,RISOL MAYO,20000.0,2.0,40000,1,45.0,Banyak
2025-01-06,ROTI BAKAR,16000.0,1.0,16000,1,58.0,Banyak
2025-01-06,SEA SALTED CARAMEL LATTE,28000.0,0.0,0,1,29.0,Sedang
2025-01-06,SIGNATURE ERTHREE COFFEE,23000.0,7.0,161000,1,364.0,Banyak
2025-01-06,SINGKONG,18000.0,1.0,18000,1,63.0,Banyak
2025-01-06,SPAGHETTI BOLOGNESE,32000.0,1.0,32000,1,17.0,Sedang
2025-01-06,SPAGHETTI BRULLE,32000.0,2.0,64000,1,22.0,Sedang
2025-01-06,SWEET HONEY KARAGE,30000.0,2.0,60000,1,60.0,Banyak
2025-01-06,TARO,24000.0,1.0,24000,1,18.0,Sedang
2025-01-06,TIRAMISSYOU LATTE,28000.0,1.0,28000,1,11.0,Sedikit
2025-01-06,TROPICAL MANGO,23000.0,2.0,46000,1,19.0,Sedang
2025-01-06,V60,30000.0,2.0,60000,1,26.0,Sedang
2025-01-06,VANILA REGAL,24000.0,1.0,24000,1,19.0,Sedang
2025-01-06,VIETNAM DRIP,25000.0,0.0,0,1,40.0,Banyak
2025-01-07,AIR BIASA,5000.0,0.0,0,1,4.0,Sedikit
2025-01-07,AIR MINERAL (BESAR),7000.0,7.0,49000,1,277.0,Banyak
2025-01-07,AIR MINERAL (KECIL),5000.0,0.0,0,1,3.0,Sedikit
2025-01-07,ALVREDO PASTA,35000.0,1.0,35000,1,7.0,Sedikit
2025-01-07,AMERICANO,27000.0,7.0,189000,1,174.0,Banyak
2025-01-07,APPLE FIZ,25000.0,0.0,0,1,11.0,Sedikit
2025-01-07,APPLE TEA,21000.0,0.0,0,1,25.0,Sedang
2025-01-07,BANANAS COFFEE,28000.0,1.0,28000,1,5.0,Sedikit
2025-01-07,BERRY TEA,21000.0,0.0,0,1,27.0,Sedang
2025-01-07,BISCOFF BUTTER,28000.0,5.0,140000,1,100.0,Banyak
2025-01-07,BLACKFOREST,28000.0,1.0,28000,1,32.0,Sedang
2025-01-07,BLUE PARADISE,23000.0,0.0,0,1,11.0,Sedikit
2025-01-07,BUTTERSCOTH LATTE,25000.0,8.0,200000,1,148.0,Banyak
2025-01-07,CAKE VELVET,24000.0,1.0,24000,1,44.0,Banyak
2025-01-07,CAPPUCINO,30000.0,0.0,0,1,50.0,Banyak
2025-01-07,CARAMEL MACCHIATO,25000.0,3.0,75000,1,63.0,Banyak
2025-01-07,CHEESECAKE,26000.0,2.0,52000,1,27.0,Sedang
2025-01-07,CHESEECAKE LATTE,25000.0,1.0,25000,1,54.0,Banyak
2025-01-07,CHICKEN KATSU,30000.0,0.0,0,1,50.0,Banyak
2025-01-07,CHURROS,25000.0,0.0,0,1,22.0,Sedang
2025-01-07,CIRENG,18000.0,3.0,54000,1,97.0,Banyak
2025-01-07,COFFEE LATTE,30000.0,3.0,90000,1,71.0,Banyak
2025-01-07,COOKIES N CREAM,25000.0,1.0,25000,1,32.0,Sedang
2025-01-07,CROFFLE ICE CREAM,26000.0,3.0,78000,1,44.0,Banyak
2025-01-07,DARK CHOCOLATE,24000.0,4.0,96000,1,72.0,Banyak
2025-01-07,ESPRESSO,19000.0,0.0,0,1,0.0,Sedikit
2025-01-07,FRENCH FRIES,19000.0,2.0,38000,1,75.0,Banyak
2025-01-07,FRIED RICE ERTHREE,28000.0,0.0,0,1,62.0,Banyak
2025-01-07,HAZELNUT LATTE,23000.0,2.0,46000,1,49.0,Banyak
2025-01-07,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,1,43.0,Banyak
2025-01-07,JAVANESE,33000.0,0.0,0,1,5.0,Sedikit
2025-01-07,KEBAB,15000.0,0.0,0,1,30.0,Sedang
2025-01-07,KOPI CREAM,23000.0,3.0,69000,1,161.0,Banyak
2025-01-07,LOVELY,25000.0,0.0,0,1,1.0,Sedikit
2025-01-07,LUMPIA,18000.0,1.0,18000,1,48.0,Banyak
2025-01-07,LYCHEE TEA,21000.0,3.0,63000,1,100.0,Banyak
2025-01-07,MANGO TEA,21000.0,0.0,0,1,19.0,Sedang
2025-01-07,MATCHA CLOUD,24000.0,3.0,72000,1,89.0,Banyak
2025-01-07,MILO CREAM,25000.0,6.0,150000,1,143.0,Banyak
2025-01-07,MIX PLATTER,27000.0,1.0,27000,1,94.0,Banyak
2025-01-07,NAKTAMALA,27000.0,0.0,0,1,13.0,Sedikit
2025-01-07,PANDAN LATTE,23000.0,5.0,115000,1,49.0,Banyak
2025-01-07,PEACH TEA,21000.0,1.0,21000,1,23.0,Sedang
2025-01-07,PEMPEK,20000.0,3.0,60000,1,67.0,Banyak
2025-01-07,PICCOLO,27000.0,2.0,54000,1,9.0,Sedikit
2025-01-07,PISANG KEJU,20000.0,2.0,40000,1,77.0,Banyak
2025-01-07,RICE BEEF BLACKPAPER,33000.0,0.0,0,1,29.0,Sedang
2025-01-07,RICE BEEF BULGOGI,33000.0,1.0,33000,1,55.0,Banyak
2025-01-07,RISOL MAYO,20000.0,4.0,80000,1,45.0,Banyak
2025-01-07,ROTI BAKAR,16000.0,2.0,32000,1,58.0,Banyak
2025-01-07,SEA SALTED CARAMEL LATTE,28000.0,2.0,56000,1,29.0,Sedang
2025-01-07,SIGNATURE ERTHREE COFFEE,23000.0,19.0,437000,1,364.0,Banyak
2025-01-07,SINGKONG,18000.0,2.0,36000,1,63.0,Banyak
2025-01-07,SPAGHETTI BOLOGNESE,32000.0,0.0,0,1,17.0,Sedang
2025-01-07,SPAGHETTI BRULLE,32000.0,0.0,0,1,22.0,Sedang
2025-01-07,SWEET HONEY KARAGE,30000.0,2.0,60000,1,60.0,Banyak
2025-01-07,TARO,24000.0,1.0,24000,1,18.0,Sedang
2025-01-07,TIRAMISSYOU LATTE,28000.0,1.0,28000,1,11.0,Sedikit
2025-01-07,TROPICAL MANGO,23000.0,0.0,0,1,19.0,Sedang
2025-01-07,V60,30000.0,1.0,30000,1,26.0,Sedang
2025-01-07,VANILA REGAL,24000.0,0.0,0,1,19.0,Sedang
2025-01-07,VIETNAM DRIP,25000.0,2.0,50000,1,40.0,Banyak
2025-01-08,AIR BIASA,5000.0,0.0,0,1,4.0,Sedikit
2025-01-08,AIR MINERAL (BESAR),7000.0,7.0,49000,1,277.0,Banyak
2025-01-08,AIR MINERAL (KECIL),5000.0,0.0,0,1,3.0,Sedikit
2025-01-08,ALVREDO PASTA,35000.0,0.0,0,1,7.0,Sedikit
2025-01-08,AMERICANO,27000.0,6.0,162000,1,174.0,Banyak
2025-01-08,APPLE FIZ,25000.0,0.0,0,1,11.0,Sedikit
2025-01-08,APPLE TEA,21000.0,1.0,21000,1,25.0,Sedang
2025-01-08,BANANAS COFFEE,28000.0,0.0,0,1,5.0,Sedikit
2025-01-08,BERRY TEA,21000.0,2.0,42000,1,27.0,Sedang
2025-01-08,BISCOFF BUTTER,28000.0,5.0,140000,1,100.0,Banyak
2025-01-08,BLACKFOREST,28000.0,0.0,0,1,32.0,Sedang
2025-01-08,BLUE PARADISE,23000.0,0.0,0,1,11.0,Sedikit
2025-01-08,BUTTERSCOTH LATTE,25000.0,7.0,175000,1,148.0,Banyak
2025-01-08,CAKE VELVET,24000.0,1.0,24000,1,44.0,Banyak
2025-01-08,CAPPUCINO,30000.0,1.0,30000,1,50.0,Banyak
2025-01-08,CARAMEL MACCHIATO,25000.0,5.0,125000,1,63.0,Banyak
2025-01-08,CHEESECAKE,26000.0,2.0,52000,1,27.0,Sedang
2025-01-08,CHESEECAKE LATTE,25000.0,0.0,0,1,54.0,Banyak
2025-01-08,CHICKEN KATSU,30000.0,4.0,120000,1,50.0,Banyak
2025-01-08,CHURROS,25000.0,0.0,0,1,22.0,Sedang
2025-01-08,CIRENG,18000.0,2.0,36000,1,97.0,Banyak
2025-01-08,COFFEE LATTE,30000.0,4.0,120000,1,71.0,Banyak
2025-01-08,COOKIES N CREAM,25000.0,2.0,50000,1,32.0,Sedang
2025-01-08,CROFFLE ICE CREAM,26000.0,3.0,78000,1,44.0,Banyak
2025-01-08,DARK CHOCOLATE,24000.0,2.0,48000,1,72.0,Banyak
2025-01-08,ESPRESSO,19000.0,0.0,0,1,0.0,Sedikit
2025-01-08,FRENCH FRIES,19000.0,5.0,95000,1,75.0,Banyak
2025-01-08,FRIED RICE ERTHREE,28000.0,1.0,28000,1,62.0,Banyak
2025-01-08,HAZELNUT LATTE,23000.0,0.0,0,1,49.0,Banyak
2025-01-08,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,1,43.0,Banyak
2025-01-08,JAVANESE,33000.0,0.0,0,1,5.0,Sedikit
2025-01-08,KEBAB,15000.0,1.0,15000,1,30.0,Sedang
2025-01-08,KOPI CREAM,23000.0,9.0,207000,1,161.0,Banyak
2025-01-08,LOVELY,25000.0,0.0,0,1,1.0,Sedikit
2025-01-08,LUMPIA,18000.0,1.0,18000,1,48.0,Banyak
2025-01-08,LYCHEE TEA,21000.0,1.0,21000,1,100.0,Banyak
2025-01-08,MANGO TEA,21000.0,0.0,0,1,19.0,Sedang
2025-01-08,MATCHA CLOUD,24000.0,6.0,144000,1,89.0,Banyak
2025-01-08,MILO CREAM,25000.0,6.0,150000,1,143.0,Banyak
2025-01-08,MIX PLATTER,27000.0,3.0,81000,1,94.0,Banyak
2025-01-08,NAKTAMALA,27000.0,0.0,0,1,13.0,Sedikit
2025-01-08,PANDAN LATTE,23000.0,1.0,23000,1,49.0,Banyak
2025-01-08,PEACH TEA,21000.0,1.0,21000,1,23.0,Sedang
2025-01-08,PEMPEK,20000.0,3.0,60000,1,67.0,Banyak
2025-01-08,PICCOLO,27000.0,0.0,0,1,9.0,Sedikit
2025-01-08,PISANG KEJU,20000.0,3.0,60000,1,77.0,Banyak
2025-01-08,RICE BEEF BLACKPAPER,33000.0,3.0,99000,1,29.0,Sedang
2025-01-08,RICE BEEF BULGOGI,33000.0,3.0,99000,1,55.0,Banyak
2025-01-08,RISOL MAYO,20000.0,1.0,20000,1,45.0,Banyak
2025-01-08,ROTI BAKAR,16000.0,1.0,16000,1,58.0,Banyak
2025-01-08,SEA SALTED CARAMEL LATTE,28000.0,1.0,28000,1,29.0,Sedang
2025-01-08,SIGNATURE ERTHREE COFFEE,23000.0,3.0,69000,1,364.0,Banyak
2025-01-08,SINGKONG,18000.0,4.0,72000,1,63.0,Banyak
2025-01-08,SPAGHETTI BOLOGNESE,32000.0,1.0,32000,1,17.0,Sedang
2025-01-08,SPAGHETTI BRULLE,32000.0,1.0,32000,1,22.0,Sedang
2025-01-08,SWEET HONEY KARAGE,30000.0,0.0,0,1,60.0,Banyak
2025-01-08,TARO,24000.0,1.0,24000,1,18.0,Sedang
2025-01-08,TIRAMISSYOU LATTE,28000.0,0.0,0,1,11.0,Sedikit
2025-01-08,TROPICAL MANGO,23000.0,0.0,0,1,19.0,Sedang
2025-01-08,V60,30000.0,1.0,30000,1,26.0,Sedang
2025-01-08,VANILA REGAL,24000.0,2.0,48000,1,19.0,Sedang
2025-01-08,VIETNAM DRIP,25000.0,1.0,25000,1,40.0,Banyak
2025-01-09,AIR BIASA,5000.0,0.0,0,1,4.0,Sedikit
2025-01-09,AIR MINERAL (BESAR),7000.0,7.0,49000,1,277.0,Banyak
2025-01-09,AIR MINERAL (KECIL),5000.0,0.0,0,1,3.0,Sedikit
2025-01-09,ALVREDO PASTA,35000.0,0.0,0,1,7.0,Sedikit
2025-01-09,AMERICANO,27000.0,7.0,189000,1,174.0,Banyak
2025-01-09,APPLE FIZ,25000.0,0.0,0,1,11.0,Sedikit
2025-01-09,APPLE TEA,21000.0,0.0,0,1,25.0,Sedang
2025-01-09,BANANAS COFFEE,28000.0,0.0,0,1,5.0,Sedikit
2025-01-09,BERRY TEA,21000.0,0.0,0,1,27.0,Sedang
2025-01-09,BISCOFF BUTTER,28000.0,1.0,28000,1,100.0,Banyak
2025-01-09,BLACKFOREST,28000.0,1.0,28000,1,32.0,Sedang
2025-01-09,BLUE PARADISE,23000.0,0.0,0,1,11.0,Sedikit
2025-01-09,BUTTERSCOTH LATTE,25000.0,6.0,150000,1,148.0,Banyak
2025-01-09,CAKE VELVET,24000.0,3.0,72000,1,44.0,Banyak
2025-01-09,CAPPUCINO,30000.0,1.0,30000,1,50.0,Banyak
2025-01-09,CARAMEL MACCHIATO,25000.0,2.0,50000,1,63.0,Banyak
2025-01-09,CHEESECAKE,26000.0,0.0,0,1,27.0,Sedang
2025-01-09,CHESEECAKE LATTE,25000.0,3.0,75000,1,54.0,Banyak
2025-01-09,CHICKEN KATSU,30000.0,0.0,0,1,50.0,Banyak
2025-01-09,CHURROS,25000.0,0.0,0,1,22.0,Sedang
2025-01-09,CIRENG,18000.0,2.0,36000,1,97.0,Banyak
2025-01-09,COFFEE LATTE,30000.0,2.0,60000,1,71.0,Banyak
2025-01-09,COOKIES N CREAM,25000.0,0.0,0,1,32.0,Sedang
2025-01-09,CROFFLE ICE CREAM,26000.0,1.0,26000,1,44.0,Banyak
2025-01-09,DARK CHOCOLATE,24000.0,0.0,0,1,72.0,Banyak
2025-01-09,ESPRESSO,19000.0,0.0,0,1,0.0,Sedikit
2025-01-09,FRENCH FRIES,19000.0,2.0,38000,1,75.0,Banyak
2025-01-09,FRIED RICE ERTHREE,28000.0,2.0,56000,1,62.0,Banyak
2025-01-09,HAZELNUT LATTE,23000.0,1.0,23000,1,49.0,Banyak
2025-01-09,JAPANESE CHICKEN CURRY,31000.0,1.0,31000,1,43.0,Banyak
2025-01-09,JAVANESE,33000.0,0.0,0,1,5.0,Sedikit
2025-01-09,KEBAB,15000.0,0.0,0,1,30.0,Sedang
2025-01-09,KOPI CREAM,23000.0,4.0,92000,1,161.0,Banyak
2025-01-09,LOVELY,25000.0,0.0,0,1,1.0,Sedikit
2025-01-09,LUMPIA,18000.0,2.0,36000,1,48.0,Banyak
2025-01-09,LYCHEE TEA,21000.0,1.0,21000,1,100.0,Banyak
2025-01-09,MANGO TEA,21000.0,0.0,0,1,19.0,Sedang
2025-01-09,MATCHA CLOUD,24000.0,0.0,0,1,89.0,Banyak
2025-01-09,MILO CREAM,25000.0,2.0,50000,1,143.0,Banyak
2025-01-09,MIX PLATTER,27000.0,1.0,27000,1,94.0,Banyak
2025-01-09,NAKTAMALA,27000.0,0.0,0,1,13.0,Sedikit
2025-01-09,PANDAN LATTE,23000.0,1.0,23000,1,49.0,Banyak
2025-01-09,PEACH TEA,21000.0,0.0,0,1,23.0,Sedang
2025-01-09,PEMPEK,20000.0,0.0,0,1,67.0,Banyak
2025-01-09,PICCOLO,27000.0,0.0,0,1,9.0,Sedikit
2025-01-09,PISANG KEJU,20000.0,1.0,20000,1,77.0,Banyak
2025-01-09,RICE BEEF BLACKPAPER,33000.0,2.0,66000,1,29.0,Sedang
2025-01-09,RICE BEEF BULGOGI,33000.0,1.0,33000,1,55.0,Banyak
2025-01-09,RISOL MAYO,20000.0,1.0,20000,1,45.0,Banyak
2025-01-09,ROTI BAKAR,16000.0,1.0,16000,1,58.0,Banyak
2025-01-09,SEA SALTED CARAMEL LATTE,28000.0,3.0,84000,1,29.0,Sedang
2025-01-09,SIGNATURE ERTHREE COFFEE,23000.0,7.0,161000,1,364.0,Banyak
2025-01-09,SINGKONG,18000.0,0.0,0,1,63.0,Banyak
2025-01-09,SPAGHETTI BOLOGNESE,32000.0,0.0,0,1,17.0,Sedang
2025-01-09,SPAGHETTI BRULLE,32000.0,0.0,0,1,22.0,Sedang
2025-01-09,SWEET HONEY KARAGE,30000.0,1.0,30000,1,60.0,Banyak
2025-01-09,TARO,24000.0,1.0,24000,1,18.0,Sedang
2025-01-09,TIRAMISSYOU LATTE,28000.0,0.0,0,1,11.0,Sedikit
2025-01-09,TROPICAL MANGO,23000.0,0.0,0,1,19.0,Sedang
2025-01-09,V60,30000.0,2.0,60000,1,26.0,Sedang
2025-01-09,VANILA REGAL,24000.0,2.0,48000,1,19.0,Sedang
2025-01-09,VIETNAM DRIP,25000.0,0.0,0,1,40.0,Banyak
2025-01-10,AIR BIASA,5000.0,0.0,0,1,4.0,Sedikit
2025-01-10,AIR MINERAL (BESAR),7000.0,13.0,91000,1,277.0,Banyak
2025-01-10,AIR MINERAL (KECIL),5000.0,0.0,0,1,3.0,Sedikit
2025-01-10,ALVREDO PASTA,35000.0,0.0,0,1,7.0,Sedikit
2025-01-10,AMERICANO,27000.0,5.0,135000,1,174.0,Banyak
2025-01-10,APPLE FIZ,25000.0,0.0,0,1,11.0,Sedikit
2025-01-10,APPLE TEA,21000.0,2.0,42000,1,25.0,Sedang
2025-01-10,BANANAS COFFEE,28000.0,0.0,0,1,5.0,Sedikit
2025-01-10,BERRY TEA,21000.0,0.0,0,1,27.0,Sedang
2025-01-10,BISCOFF BUTTER,28000.0,3.0,84000,1,100.0,Banyak
2025-01-10,BLACKFOREST,28000.0,1.0,28000,1,32.0,Sedang
2025-01-10,BLUE PARADISE,23000.0,1.0,23000,1,11.0,Sedikit
2025-01-10,BUTTERSCOTH LATTE,25000.0,1.0,25000,1,148.0,Banyak
2025-01-10,CAKE VELVET,24000.0,5.0,120000,1,44.0,Banyak
2025-01-10,CAPPUCINO,30000.0,3.0,90000,1,50.0,Banyak
2025-01-10,CARAMEL MACCHIATO,25000.0,4.0,100000,1,63.0,Banyak
2025-01-10,CHEESECAKE,26000.0,1.0,26000,1,27.0,Sedang
2025-01-10,CHESEECAKE LATTE,25000.0,0.0,0,1,54.0,Banyak
2025-01-10,CHICKEN KATSU,30000.0,1.0,30000,1,50.0,Banyak
2025-01-10,CHURROS,25000.0,0.0,0,1,22.0,Sedang
2025-01-10,CIRENG,18000.0,3.0,54000,1,97.0,Banyak
2025-01-10,COFFEE LATTE,30000.0,2.0,60000,1,71.0,Banyak
2025-01-10,COOKIES N CREAM,25000.0,3.0,75000,1,32.0,Sedang
2025-01-10,CROFFLE ICE CREAM,26000.0,1.0,26000,1,44.0,Banyak
2025-01-10,DARK CHOCOLATE,24000.0,1.0,24000,1,72.0,Banyak
2025-01-10,ESPRESSO,19000.0,0.0,0,1,0.0,Sedikit
2025-01-10,FRENCH FRIES,19000.0,4.0,76000,1,75.0,Banyak
2025-01-10,FRIED RICE ERTHREE,28000.0,4.0,112000,1,62.0,Banyak
2025-01-10,HAZELNUT LATTE,23000.0,0.0,0,1,49.0,Banyak
2025-01-10,JAPANESE CHICKEN CURRY,31000.0,3.0,93000,1,43.0,Banyak
2025-01-10,JAVANESE,33000.0,0.0,0,1,5.0,Sedikit
2025-01-10,KEBAB,15000.0,1.0,15000,1,30.0,Sedang
2025-01-10,KOPI CREAM,23000.0,6.0,138000,1,161.0,Banyak
2025-01-10,LOVELY,25000.0,0.0,0,1,1.0,Sedikit
2025-01-10,LUMPIA,18000.0,2.0,36000,1,48.0,Banyak
2025-01-10,LYCHEE TEA,21000.0,3.0,63000,1,100.0,Banyak
2025-01-10,MANGO TEA,21000.0,1.0,21000,1,19.0,Sedang
2025-01-10,MATCHA CLOUD,24000.0,5.0,120000,1,89.0,Banyak
2025-01-10,MILO CREAM,25000.0,5.0,125000,1,143.0,Banyak
2025-01-10,MIX PLATTER,27000.0,3.0,81000,1,94.0,Banyak
2025-01-10,NAKTAMALA,27000.0,0.0,0,1,13.0,Sedikit
2025-01-10,PANDAN LATTE,23000.0,1.0,23000,1,49.0,Banyak
2025-01-10,PEACH TEA,21000.0,1.0,21000,1,23.0,Sedang
2025-01-10,PEMPEK,20000.0,1.0,20000,1,67.0,Banyak
2025-01-10,PICCOLO,27000.0,1.0,27000,1,9.0,Sedikit
2025-01-10,PISANG KEJU,20000.0,1.0,20000,1,77.0,Banyak
2025-01-10,RICE BEEF BLACKPAPER,33000.0,0.0,0,1,29.0,Sedang
2025-01-10,RICE BEEF BULGOGI,33000.0,0.0,0,1,55.0,Banyak
2025-01-10,RISOL MAYO,20000.0,3.0,60000,1,45.0,Banyak
2025-01-10,ROTI BAKAR,16000.0,1.0,16000,1,58.0,Banyak
2025-01-10,SEA SALTED CARAMEL LATTE,28000.0,2.0,56000,1,29.0,Sedang
2025-01-10,SIGNATURE ERTHREE COFFEE,23000.0,13.0,299000,1,364.0,Banyak
2025-01-10,SINGKONG,18000.0,4.0,72000,1,63.0,Banyak
2025-01-10,SPAGHETTI BOLOGNESE,32000.0,0.0,0,1,17.0,Sedang
2025-01-10,SPAGHETTI BRULLE,32000.0,2.0,64000,1,22.0,Sedang
2025-01-10,SWEET HONEY KARAGE,30000.0,3.0,90000,1,60.0,Banyak
2025-01-10,TARO,24000.0,1.0,24000,1,18.0,Sedang
2025-01-10,TIRAMISSYOU LATTE,28000.0,0.0,0,1,11.0,Sedikit
2025-01-10,TROPICAL MANGO,23000.0,0.0,0,1,19.0,Sedang
2025-01-10,V60,30000.0,0.0,0,1,26.0,Sedang
2025-01-10,VANILA REGAL,24000.0,1.0,24000,1,19.0,Sedang
2025-01-10,VIETNAM DRIP,25000.0,1.0,25000,1,40.0,Banyak
2025-01-11,AIR BIASA,5000.0,0.0,0,1,4.0,Sedikit
2025-01-11,AIR MINERAL (BESAR),7000.0,13.0,91000,1,277.0,Banyak
2025-01-11,AIR MINERAL (KECIL),5000.0,0.0,0,1,3.0,Sedikit
2025-01-11,ALVREDO PASTA,35000.0,0.0,0,1,7.0,Sedikit
2025-01-11,AMERICANO,27000.0,10.0,270000,1,174.0,Banyak
2025-01-11,APPLE FIZ,25000.0,2.0,50000,1,11.0,Sedikit
2025-01-11,APPLE TEA,21000.0,1.0,21000,1,25.0,Sedang
2025-01-11,BANANAS COFFEE,28000.0,0.0,0,1,5.0,Sedikit
2025-01-11,BERRY TEA,21000.0,0.0,0,1,27.0,Sedang
2025-01-11,BISCOFF BUTTER,28000.0,3.0,84000,1,100.0,Banyak
2025-01-11,BLACKFOREST,28000.0,3.0,84000,1,32.0,Sedang
2025-01-11,BLUE PARADISE,23000.0,1.0,23000,1,11.0,Sedikit
2025-01-11,BUTTERSCOTH LATTE,25000.0,6.0,150000,1,148.0,Banyak
2025-01-11,CAKE VELVET,24000.0,1.0,24000,1,44.0,Banyak
2025-01-11,CAPPUCINO,30000.0,1.0,30000,1,50.0,Banyak
2025-01-11,CARAMEL MACCHIATO,25000.0,1.0,25000,1,63.0,Banyak
2025-01-11,CHEESECAKE,26000.0,1.0,26000,1,27.0,Sedang
2025-01-11,CHESEECAKE LATTE,25000.0,2.0,50000,1,54.0,Banyak
2025-01-11,CHICKEN KATSU,30000.0,2.0,60000,1,50.0,Banyak
2025-01-11,CHURROS,25000.0,0.0,0,1,22.0,Sedang
2025-01-11,CIRENG,18000.0,2.0,36000,1,97.0,Banyak
2025-01-11,COFFEE LATTE,30000.0,2.0,60000,1,71.0,Banyak
2025-01-11,COOKIES N CREAM,25000.0,1.0,25000,1,32.0,Sedang
2025-01-11,CROFFLE ICE CREAM,26000.0,2.0,52000,1,44.0,Banyak
2025-01-11,DARK CHOCOLATE,24000.0,5.0,120000,1,72.0,Banyak
2025-01-11,ESPRESSO,19000.0,0.0,0,1,0.0,Sedikit
2025-01-11,FRENCH FRIES,19000.0,9.0,171000,1,75.0,Banyak
2025-01-11,FRIED RICE ERTHREE,28000.0,8.0,224000,1,62.0,Banyak
2025-01-11,HAZELNUT LATTE,23000.0,1.0,23000,1,49.0,Banyak
2025-01-11,JAPANESE CHICKEN CURRY,31000.0,3.0,93000,1,43.0,Banyak
2025-01-11,JAVANESE,33000.0,0.0,0,1,5.0,Sedikit
2025-01-11,KEBAB,15000.0,3.0,45000,1,30.0,Sedang
2025-01-11,KOPI CREAM,23000.0,7.0,161000,1,161.0,Banyak
2025-01-11,LOVELY,25000.0,0.0,0,1,1.0,Sedikit
2025-01-11,LUMPIA,18000.0,2.0,36000,1,48.0,Banyak
2025-01-11,LYCHEE TEA,21000.0,2.0,42000,1,100.0,Banyak
2025-01-11,MANGO TEA,21000.0,1.0,21000,1,19.0,Sedang
2025-01-11,MATCHA CLOUD,24000.0,7.0,168000,1,89.0,Banyak
2025-01-11,MILO CREAM,25000.0,5.0,125000,1,143.0,Banyak
2025-01-11,MIX PLATTER,27000.0,8.0,216000,1,94.0,Banyak
2025-01-11,NAKTAMALA,27000.0,1.0,27000,1,13.0,Sedikit
2025-01-11,PANDAN LATTE,23000.0,1.0,23000,1,49.0,Banyak
2025-01-11,PEACH TEA,21000.0,0.0,0,1,23.0,Sedang
2025-01-11,PEMPEK,20000.0,1.0,20000,1,67.0,Banyak
2025-01-11,PICCOLO,27000.0,1.0,27000,1,9.0,Sedikit
2025-01-11,PISANG KEJU,20000.0,5.0,100000,1,77.0,Banyak
2025-01-11,RICE BEEF BLACKPAPER,33000.0,0.0,0,1,29.0,Sedang
2025-01-11,RICE BEEF BULGOGI,33000.0,5.0,165000,1,55.0,Banyak
2025-01-11,RISOL MAYO,20000.0,0.0,0,1,45.0,Banyak
2025-01-11,ROTI BAKAR,16000.0,3.0,48000,1,58.0,Banyak
2025-01-11,SEA SALTED CARAMEL LATTE,28000.0,0.0,0,1,29.0,Sedang
2025-01-11,SIGNATURE ERTHREE COFFEE,23000.0,13.0,299000,1,364.0,Banyak
2025-01-11,SINGKONG,18000.0,4.0,72000,1,63.0,Banyak
2025-01-11,SPAGHETTI BOLOGNESE,32000.0,1.0,32000,1,17.0,Sedang
2025-01-11,SPAGHETTI BRULLE,32000.0,1.0,32000,1,22.0,Sedang
2025-01-11,SWEET HONEY KARAGE,30000.0,5.0,150000,1,60.0,Banyak
2025-01-11,TARO,24000.0,0.0,0,1,18.0,Sedang
2025-01-11,TIRAMISSYOU LATTE,28000.0,1.0,28000,1,11.0,Sedikit
2025-01-11,TROPICAL MANGO,23000.0,1.0,23000,1,19.0,Sedang
2025-01-11,V60,30000.0,1.0,30000,1,26.0,Sedang
2025-01-11,VANILA REGAL,24000.0,1.0,24000,1,19.0,Sedang
2025-01-11,VIETNAM DRIP,25000.0,1.0,25000,1,40.0,Banyak
2025-01-12,AIR BIASA,5000.0,0.0,0,1,4.0,Sedikit
2025-01-12,AIR MINERAL (BESAR),7000.0,5.0,35000,1,277.0,Banyak
2025-01-12,AIR MINERAL (KECIL),5000.0,0.0,0,1,3.0,Sedikit
2025-01-12,ALVREDO PASTA,35000.0,0.0,0,1,7.0,Sedikit
2025-01-12,AMERICANO,27000.0,8.0,216000,1,174.0,Banyak
2025-01-12,APPLE FIZ,25000.0,0.0,0,1,11.0,Sedikit
2025-01-12,APPLE TEA,21000.0,2.0,42000,1,25.0,Sedang
2025-01-12,BANANAS COFFEE,28000.0,0.0,0,1,5.0,Sedikit
2025-01-12,BERRY TEA,21000.0,0.0,0,1,27.0,Sedang
2025-01-12,BISCOFF BUTTER,28000.0,3.0,84000,1,100.0,Banyak
